"","responseid","condition","veracity","topic","accuracy","reliable","unbiased","aot","cmt","pet","pit","screenacc"
"1767","R_2wFWVR42tqW0wnu","misinfo","true","asp",57,46,57,3.33333333333333,2.16666666666667,3.16666666666667,2.16666666666667,1
"1768","R_2wHmjhsOzquQkzc","misinfo","none","ive",39,27,31,4,4,4,4,1
"1769","R_2wHmjhsOzquQkzc","misinfo","false","ive",55,56,63,4,4,4,4,1
"1770","R_2wHmjhsOzquQkzc","misinfo","true","ive",4,3,7,4,4,4,4,1
"1771","R_2wKYxTM0nFXQQJn","debunk","none","brain",70,70,65,2.5,3.16666666666667,3.5,4.33333333333333,1
"1772","R_2wKYxTM0nFXQQJn","debunk","none","brain",30,30,70,2.5,3.16666666666667,3.5,4.33333333333333,1
"1773","R_2wKYxTM0nFXQQJn","debunk","false","brain",19,20,60,2.5,3.16666666666667,3.5,4.33333333333333,1
"1774","R_2wKYxTM0nFXQQJn","debunk","true","brain",76,70,30,2.5,3.16666666666667,3.5,4.33333333333333,1
"1775","R_2wMQlNV0AGv2sEw","misinfo","none","asymp",43,43,39,2.5,2.66666666666667,2.5,4,1
"1776","R_2wMQlNV0AGv2sEw","misinfo","false","asymp",25,26,18,2.5,2.66666666666667,2.5,4,1
"1777","R_2wMQlNV0AGv2sEw","misinfo","true","asymp",73,74,76,2.5,2.66666666666667,2.5,4,1
"1778","R_2wSr57XN92Y48hf","misinfo","none","herd",22,64,71,3.16666666666667,4.5,2.66666666666667,5.16666666666667,1
"1779","R_2wSr57XN92Y48hf","misinfo","false","herd",50,51,40,3.16666666666667,4.5,2.66666666666667,5.16666666666667,1
"1780","R_2wSr57XN92Y48hf","misinfo","true","herd",50,37,38,3.16666666666667,4.5,2.66666666666667,5.16666666666667,1
"1781","R_2wh5xtjA0OUToR1","misinfo","none","herd",60,40,35,2,1.66666666666667,2.66666666666667,4.5,1
"1782","R_2wh5xtjA0OUToR1","misinfo","false","herd",25,25,10,2,1.66666666666667,2.66666666666667,4.5,1
"1783","R_2wh5xtjA0OUToR1","misinfo","true","herd",95,95,90,2,1.66666666666667,2.66666666666667,4.5,1
"1784","R_2whRXVMPnFvE4o7","debunk","none","rust",79,72,78,1.5,3,3.33333333333333,3,1
"1785","R_2whRXVMPnFvE4o7","debunk","none","rust",50,50,50,1.5,3,3.33333333333333,3,1
"1786","R_2whRXVMPnFvE4o7","debunk","false","rust",50,50,50,1.5,3,3.33333333333333,3,1
"1787","R_2whRXVMPnFvE4o7","debunk","true","rust",80,89,97,1.5,3,3.33333333333333,3,1
"1788","R_2wsmA2KDCMYQ6yq","misinfo","none","asymp",78,69,62,4.16666666666667,4.16666666666667,3.4,4.2,1
"1789","R_2wsmA2KDCMYQ6yq","misinfo","false","asymp",80,67,64,4.16666666666667,4.16666666666667,3.4,4.2,1
"1790","R_2wsmA2KDCMYQ6yq","misinfo","true","asymp",78,67,63,4.16666666666667,4.16666666666667,3.4,4.2,1
"1791","R_2xL5ovcGpeC6LiN","correction","none","brain",77,63,28,3.16666666666667,2.83333333333333,2.16666666666667,4,1
"1792","R_2xL5ovcGpeC6LiN","correction","false","brain",65,16,33,3.16666666666667,2.83333333333333,2.16666666666667,4,1
"1793","R_2xL5ovcGpeC6LiN","correction","true","brain",95,90,82,3.16666666666667,2.83333333333333,2.16666666666667,4,1
"1794","R_2xPsExym0WBegHi","debunk","none","ive",77,76,21,1.66666666666667,2.33333333333333,2.5,4,0.5
"1795","R_2xPsExym0WBegHi","debunk","none","ive",8,20,11,1.66666666666667,2.33333333333333,2.5,4,0.5
"1796","R_2xPsExym0WBegHi","debunk","false","ive",34,41,46,1.66666666666667,2.33333333333333,2.5,4,0.5
"1797","R_2xPsExym0WBegHi","debunk","true","ive",96,94,16,1.66666666666667,2.33333333333333,2.5,4,0.5
"1798","R_2xQSjtHW7JLq3pY","correction","none","herd",45,45,44,4,3.5,3.5,4,1
"1799","R_2xQSjtHW7JLq3pY","correction","false","herd",55,56,57,4,3.5,3.5,4,1
"1800","R_2xQSjtHW7JLq3pY","correction","true","herd",54,53,55,4,3.5,3.5,4,1
"1801","R_2xSmzJe0wAeBVtx","debunk","none","asp",100,100,100,1,1.83333333333333,1,6,1
"1802","R_2xSmzJe0wAeBVtx","debunk","none","asp",100,100,100,1,1.83333333333333,1,6,1
"1803","R_2xSmzJe0wAeBVtx","debunk","false","asp",62,67,0,1,1.83333333333333,1,6,1
"1804","R_2xSmzJe0wAeBVtx","debunk","true","asp",61,85,86,1,1.83333333333333,1,6,1
"1805","R_2xVGJ6xUwhPuxzS","misinfo","none","brain",71,66,73,2.83333333333333,3.83333333333333,3.83333333333333,4.33333333333333,1
"1806","R_2xVGJ6xUwhPuxzS","misinfo","false","brain",90,78,84,2.83333333333333,3.83333333333333,3.83333333333333,4.33333333333333,1
"1807","R_2xVGJ6xUwhPuxzS","misinfo","true","brain",96,95,98,2.83333333333333,3.83333333333333,3.83333333333333,4.33333333333333,1
"1808","R_2xVQKUykVBljrLl","misinfo","none","brain",83,62,90,3.83333333333333,3.33333333333333,4.16666666666667,4.83333333333333,1
"1809","R_2xVQKUykVBljrLl","misinfo","false","brain",52,64,82,3.83333333333333,3.33333333333333,4.16666666666667,4.83333333333333,1
"1810","R_2xVQKUykVBljrLl","misinfo","true","brain",73,80,91,3.83333333333333,3.33333333333333,4.16666666666667,4.83333333333333,1
"1811","R_2xYp3pnbwW7dYVB","misinfo","none","herd",33,30,25,2.5,3,2.33333333333333,4.16666666666667,1
"1812","R_2xYp3pnbwW7dYVB","misinfo","false","herd",0,0,0,2.5,3,2.33333333333333,4.16666666666667,1
"1813","R_2xYp3pnbwW7dYVB","misinfo","true","herd",83,72,6,2.5,3,2.33333333333333,4.16666666666667,1
"1814","R_2y1w35h6snZXniN","misinfo","none","herd",100,100,100,1.33333333333333,5.16666666666667,1.16666666666667,2,1
"1815","R_2y1w35h6snZXniN","misinfo","false","herd",29,28,7,1.33333333333333,5.16666666666667,1.16666666666667,2,1
"1816","R_2y1w35h6snZXniN","misinfo","true","herd",24,22,13,1.33333333333333,5.16666666666667,1.16666666666667,2,1
"1817","R_2y2QdRlkUdoZCMs","debunk","none","brain",100,100,100,2.5,5.83333333333333,1.16666666666667,6,1
"1818","R_2y2QdRlkUdoZCMs","debunk","none","brain",NA,50,NA,2.5,5.83333333333333,1.16666666666667,6,1
"1819","R_2y2QdRlkUdoZCMs","debunk","false","brain",100,100,100,2.5,5.83333333333333,1.16666666666667,6,1
"1820","R_2y2QdRlkUdoZCMs","debunk","true","brain",100,100,100,2.5,5.83333333333333,1.16666666666667,6,1
"1821","R_2y3ZLkKpCSwPHTW","correction","none","rust",71,71,71,2,4,2.66666666666667,3.83333333333333,1
"1822","R_2y3ZLkKpCSwPHTW","correction","false","rust",0,0,0,2,4,2.66666666666667,3.83333333333333,1
"1823","R_2y3ZLkKpCSwPHTW","correction","true","rust",81,81,81,2,4,2.66666666666667,3.83333333333333,1
"1824","R_2y7Wuwwr9lRxrzT","correction","none","brain",75,82,74,1.66666666666667,2.33333333333333,2.16666666666667,4,1
"1825","R_2y7Wuwwr9lRxrzT","correction","false","brain",0,0,0,1.66666666666667,2.33333333333333,2.16666666666667,4,1
"1826","R_2y7Wuwwr9lRxrzT","correction","true","brain",73,67,85,1.66666666666667,2.33333333333333,2.16666666666667,4,1
"1827","R_2ya8pbftPpKmSvC","misinfo","none","ive",50,48,18,3.16666666666667,2.16666666666667,2,4.5,1
"1828","R_2ya8pbftPpKmSvC","misinfo","false","ive",44,42,38,3.16666666666667,2.16666666666667,2,4.5,1
"1829","R_2ya8pbftPpKmSvC","misinfo","true","ive",52,52,38,3.16666666666667,2.16666666666667,2,4.5,1
"1830","R_2yrpKONrLan7OhS","debunk","none","herd",75,55,50,1,5.5,1,2.66666666666667,1
"1831","R_2yrpKONrLan7OhS","debunk","none","herd",14,15,0,1,5.5,1,2.66666666666667,1
"1832","R_2yrpKONrLan7OhS","debunk","false","herd",0,0,0,1,5.5,1,2.66666666666667,1
"1833","R_2yrpKONrLan7OhS","debunk","true","herd",100,100,100,1,5.5,1,2.66666666666667,1
"1834","R_2z79u4dqvf6ZobI","correction","none","rust",92,95,92,2.33333333333333,4.83333333333333,2.16666666666667,2.83333333333333,1
"1835","R_2z79u4dqvf6ZobI","correction","false","rust",0,0,0,2.33333333333333,4.83333333333333,2.16666666666667,2.83333333333333,1
"1836","R_2z79u4dqvf6ZobI","correction","true","rust",98,99,100,2.33333333333333,4.83333333333333,2.16666666666667,2.83333333333333,1
"1837","R_2zAC6SyNcuM8Mka","correction","none","asp",0,0,0,3,4,2,4,1
"1838","R_2zAC6SyNcuM8Mka","correction","false","asp",85,89,89,3,4,2,4,1
"1839","R_2zAC6SyNcuM8Mka","correction","true","asp",9,9,11,3,4,2,4,1
"1840","R_2zAvvWcYzzSJ8kc","correction","none","ive",99,99,99,2,2.16666666666667,2.33333333333333,3,0.5
"1841","R_2zAvvWcYzzSJ8kc","correction","false","ive",1,0,0,2,2.16666666666667,2.33333333333333,3,0.5
"1842","R_2zAvvWcYzzSJ8kc","correction","true","ive",59,60,56,2,2.16666666666667,2.33333333333333,3,0.5
"1843","R_2zC25ovER7X6dQQ","correction","none","ive",92,84,73,1.16666666666667,1.33333333333333,1.16666666666667,3.16666666666667,1
"1844","R_2zC25ovER7X6dQQ","correction","false","ive",22,10,40,1.16666666666667,1.33333333333333,1.16666666666667,3.16666666666667,1
"1845","R_2zC25ovER7X6dQQ","correction","true","ive",93,85,80,1.16666666666667,1.33333333333333,1.16666666666667,3.16666666666667,1
"1846","R_2zZKWQrPVFMFSmi","misinfo","none","asp",31,32,21,1.33333333333333,3.16666666666667,3.16666666666667,3.83333333333333,1
"1847","R_2zZKWQrPVFMFSmi","misinfo","false","asp",41,43,26,1.33333333333333,3.16666666666667,3.16666666666667,3.83333333333333,1
"1848","R_2zZKWQrPVFMFSmi","misinfo","true","asp",38,40,13,1.33333333333333,3.16666666666667,3.16666666666667,3.83333333333333,1
"1849","R_2zbuTafAHucS3uB","misinfo","none","asp",39,37,39,3.16666666666667,3,2.83333333333333,3.83333333333333,1
"1850","R_2zbuTafAHucS3uB","misinfo","false","asp",24,25,26,3.16666666666667,3,2.83333333333333,3.83333333333333,1
"1851","R_2zbuTafAHucS3uB","misinfo","true","asp",53,53,53,3.16666666666667,3,2.83333333333333,3.83333333333333,1
"1852","R_2zl8wpZIkIiIQOn","debunk","none","rust",100,100,0,1.5,3.33333333333333,1.33333333333333,3.16666666666667,1
"1853","R_2zl8wpZIkIiIQOn","debunk","none","rust",0,0,100,1.5,3.33333333333333,1.33333333333333,3.16666666666667,1
"1854","R_2zl8wpZIkIiIQOn","debunk","false","rust",0,0,0,1.5,3.33333333333333,1.33333333333333,3.16666666666667,1
"1855","R_2zl8wpZIkIiIQOn","debunk","true","rust",100,100,100,1.5,3.33333333333333,1.33333333333333,3.16666666666667,1
"1856","R_2zqXpq4751EdJNz","correction","none","herd",100,100,100,1.33333333333333,2.16666666666667,2.16666666666667,5.16666666666667,1
"1857","R_2zqXpq4751EdJNz","correction","false","herd",0,0,1,1.33333333333333,2.16666666666667,2.16666666666667,5.16666666666667,1
"1858","R_2zqXpq4751EdJNz","correction","true","herd",99,99,100,1.33333333333333,2.16666666666667,2.16666666666667,5.16666666666667,1
"1859","R_2zuMCRVlKD3iB0F","misinfo","none","herd",72,75,26,3.16666666666667,1.16666666666667,2,4.2,1
"1860","R_2zuMCRVlKD3iB0F","misinfo","false","herd",23,13,16,3.16666666666667,1.16666666666667,2,4.2,1
"1861","R_2zuMCRVlKD3iB0F","misinfo","true","herd",59,79,67,3.16666666666667,1.16666666666667,2,4.2,1
"1862","R_301UVegUDR7hu7q","misinfo","none","herd",29,7,34,3.16666666666667,2.5,2,4.66666666666667,1
"1863","R_301UVegUDR7hu7q","misinfo","false","herd",47,23,29,3.16666666666667,2.5,2,4.66666666666667,1
"1864","R_301UVegUDR7hu7q","misinfo","true","herd",61,30,82,3.16666666666667,2.5,2,4.66666666666667,1
"1865","R_30oS8z3nulHFa8h","debunk","none","brain",100,100,75,2.66666666666667,2.83333333333333,1.66666666666667,4.5,1
"1866","R_30oS8z3nulHFa8h","debunk","none","brain",100,100,100,2.66666666666667,2.83333333333333,1.66666666666667,4.5,1
"1867","R_30oS8z3nulHFa8h","debunk","false","brain",35,35,35,2.66666666666667,2.83333333333333,1.66666666666667,4.5,1
"1868","R_30oS8z3nulHFa8h","debunk","true","brain",100,100,100,2.66666666666667,2.83333333333333,1.66666666666667,4.5,1
"1869","R_30wMdyfpuy4kd8H","correction","none","brain",94,95,95,2.33333333333333,2.16666666666667,3.16666666666667,4,1
"1870","R_30wMdyfpuy4kd8H","correction","false","brain",39,19,8,2.33333333333333,2.16666666666667,3.16666666666667,4,1
"1871","R_30wMdyfpuy4kd8H","correction","true","brain",95,95,95,2.33333333333333,2.16666666666667,3.16666666666667,4,1
"1872","R_30wNpDFgq1r1oBn","misinfo","none","brain",30,31,NA,4,3.16666666666667,2.66666666666667,3.83333333333333,1
"1873","R_30wNpDFgq1r1oBn","misinfo","false","brain",40,37,NA,4,3.16666666666667,2.66666666666667,3.83333333333333,1
"1874","R_30wNpDFgq1r1oBn","misinfo","true","brain",85,86,88,4,3.16666666666667,2.66666666666667,3.83333333333333,1
"1875","R_30wYncNdMQIhaxn","debunk","none","asymp",100,100,100,3.5,3.66666666666667,3.66666666666667,3,1
"1876","R_30wYncNdMQIhaxn","debunk","none","asymp",0,0,0,3.5,3.66666666666667,3.66666666666667,3,1
"1877","R_30wYncNdMQIhaxn","debunk","false","asymp",0,0,0,3.5,3.66666666666667,3.66666666666667,3,1
"1878","R_30wYncNdMQIhaxn","debunk","true","asymp",82,75,84,3.5,3.66666666666667,3.66666666666667,3,1
"1879","R_31Bqt219QOBAQkQ","misinfo","none","rust",16,0,85,1.16666666666667,2.83333333333333,2.16666666666667,1.5,1
"1880","R_31Bqt219QOBAQkQ","misinfo","false","rust",0,1,100,1.16666666666667,2.83333333333333,2.16666666666667,1.5,1
"1881","R_31Bqt219QOBAQkQ","misinfo","true","rust",79,90,25,1.16666666666667,2.83333333333333,2.16666666666667,1.5,1
"1882","R_31KKKhmpQbKUc65","debunk","none","herd",89,69,62,2.83333333333333,3.66666666666667,3.33333333333333,3,1
"1883","R_31KKKhmpQbKUc65","debunk","none","herd",81,50,30,2.83333333333333,3.66666666666667,3.33333333333333,3,1
"1884","R_31KKKhmpQbKUc65","debunk","false","herd",62,19,25,2.83333333333333,3.66666666666667,3.33333333333333,3,1
"1885","R_31KKKhmpQbKUc65","debunk","true","herd",94,77,78,2.83333333333333,3.66666666666667,3.33333333333333,3,1
"1886","R_31Kt4g0uXj17bOT","correction","none","ive",97,96,94,1.5,4.66666666666667,2,1.33333333333333,1
"1887","R_31Kt4g0uXj17bOT","correction","false","ive",10,3,0,1.5,4.66666666666667,2,1.33333333333333,1
"1888","R_31Kt4g0uXj17bOT","correction","true","ive",95,90,91,1.5,4.66666666666667,2,1.33333333333333,1
"1889","R_31SBHlCabrh834M","misinfo","none","herd",63,17,20,1.83333333333333,2.83333333333333,2.16666666666667,3.66666666666667,1
"1890","R_31SBHlCabrh834M","misinfo","false","herd",18,17,0,1.83333333333333,2.83333333333333,2.16666666666667,3.66666666666667,1
"1891","R_31SBHlCabrh834M","misinfo","true","herd",85,78,94,1.83333333333333,2.83333333333333,2.16666666666667,3.66666666666667,1
"1892","R_31WVVrvtv3FfZCb","correction","none","asp",3,3,3,1.83333333333333,1.83333333333333,1.16666666666667,1.66666666666667,1
"1893","R_31WVVrvtv3FfZCb","correction","false","asp",14,12,6,1.83333333333333,1.83333333333333,1.16666666666667,1.66666666666667,1
"1894","R_31WVVrvtv3FfZCb","correction","true","asp",9,10,21,1.83333333333333,1.83333333333333,1.16666666666667,1.66666666666667,1
"1895","R_31XZMvnamTaPH5s","misinfo","none","rust",50,29,21,2.66666666666667,2.66666666666667,2.5,4,0.5
"1896","R_31XZMvnamTaPH5s","misinfo","false","rust",51,31,21,2.66666666666667,2.66666666666667,2.5,4,0.5
"1897","R_31XZMvnamTaPH5s","misinfo","true","rust",NA,31,20,2.66666666666667,2.66666666666667,2.5,4,0.5
"1898","R_31YP6ahos9uzWcT","misinfo","none","asymp",13,15,0,1,2.16666666666667,1.16666666666667,3.83333333333333,1
"1899","R_31YP6ahos9uzWcT","misinfo","false","asymp",0,0,0,1,2.16666666666667,1.16666666666667,3.83333333333333,1
"1900","R_31YP6ahos9uzWcT","misinfo","true","asymp",72,50,51,1,2.16666666666667,1.16666666666667,3.83333333333333,1
"1901","R_31YrAKgTjLIoUiQ","misinfo","none","rust",59,57,19,2.16666666666667,3,1.16666666666667,1.66666666666667,1
"1902","R_31YrAKgTjLIoUiQ","misinfo","false","rust",0,0,0,2.16666666666667,3,1.16666666666667,1.66666666666667,1
"1903","R_31YrAKgTjLIoUiQ","misinfo","true","rust",94,93,76,2.16666666666667,3,1.16666666666667,1.66666666666667,1
"1904","R_31opAc6qj3EyzZ0","misinfo","none","herd",50,40,19,4.16666666666667,3.5,2.33333333333333,4.5,1
"1905","R_31opAc6qj3EyzZ0","misinfo","false","herd",42,23,15,4.16666666666667,3.5,2.33333333333333,4.5,1
"1906","R_31opAc6qj3EyzZ0","misinfo","true","herd",60,62,68,4.16666666666667,3.5,2.33333333333333,4.5,1
"1907","R_31yqNnAvH7n8fTt","correction","none","ive",51,51,52,3,2.5,1.5,4.16666666666667,1
"1908","R_31yqNnAvH7n8fTt","correction","false","ive",72,74,74,3,2.5,1.5,4.16666666666667,1
"1909","R_31yqNnAvH7n8fTt","correction","true","ive",2,6,3,3,2.5,1.5,4.16666666666667,1
"1910","R_31z89HnrUP2dH1T","misinfo","none","herd",20,19,23,2.83333333333333,1.83333333333333,3.33333333333333,3.33333333333333,1
"1911","R_31z89HnrUP2dH1T","misinfo","false","herd",27,29,34,2.83333333333333,1.83333333333333,3.33333333333333,3.33333333333333,1
"1912","R_31z89HnrUP2dH1T","misinfo","true","herd",51,51,51,2.83333333333333,1.83333333333333,3.33333333333333,3.33333333333333,1
"1913","R_322T5T6gD2x0A0Y","debunk","none","rust",60,72,59,1.83333333333333,2.5,1.16666666666667,3.83333333333333,1
"1914","R_322T5T6gD2x0A0Y","debunk","none","rust",29,15,2,1.83333333333333,2.5,1.16666666666667,3.83333333333333,1
"1915","R_322T5T6gD2x0A0Y","debunk","false","rust",19,9,2,1.83333333333333,2.5,1.16666666666667,3.83333333333333,1
"1916","R_322T5T6gD2x0A0Y","debunk","true","rust",69,58,64,1.83333333333333,2.5,1.16666666666667,3.83333333333333,1
"1917","R_324lrXtLpFDSIvB","correction","none","asp",40,40,40,3.16666666666667,3,2.16666666666667,4,1
"1918","R_324lrXtLpFDSIvB","correction","false","asp",50,50,51,3.16666666666667,3,2.16666666666667,4,1
"1919","R_324lrXtLpFDSIvB","correction","true","asp",35,35,35,3.16666666666667,3,2.16666666666667,4,1
"1920","R_324qS2Nuy6t5oYk","misinfo","none","asymp",0,0,0,2,1.83333333333333,2.33333333333333,2,1
"1921","R_324qS2Nuy6t5oYk","misinfo","false","asymp",20,20,0,2,1.83333333333333,2.33333333333333,2,1
"1922","R_324qS2Nuy6t5oYk","misinfo","true","asymp",100,100,100,2,1.83333333333333,2.33333333333333,2,1
"1923","R_332qlWFDIgykYBA","correction","none","asp",18,22,35,3,3.66666666666667,2,2.83333333333333,1
"1924","R_332qlWFDIgykYBA","correction","false","asp",29,32,25,3,3.66666666666667,2,2.83333333333333,1
"1925","R_332qlWFDIgykYBA","correction","true","asp",50,50,38,3,3.66666666666667,2,2.83333333333333,1
"1926","R_3338JjopCH6LLWk","misinfo","none","rust",30,17,17,2,3,2.66666666666667,2.83333333333333,1
"1927","R_3338JjopCH6LLWk","misinfo","false","rust",17,5,4,2,3,2.66666666666667,2.83333333333333,1
"1928","R_3338JjopCH6LLWk","misinfo","true","rust",73,67,61,2,3,2.66666666666667,2.83333333333333,1
"1929","R_3341SmuYw5nXQyu","correction","none","rust",61,61,61,3.5,2.83333333333333,3.16666666666667,4,1
"1930","R_3341SmuYw5nXQyu","correction","false","rust",12,12,12,3.5,2.83333333333333,3.16666666666667,4,1
"1931","R_3341SmuYw5nXQyu","correction","true","rust",61,60,60,3.5,2.83333333333333,3.16666666666667,4,1
"1932","R_334hZ5uzW64Q7eS","correction","none","herd",20,15,40,3.16666666666667,1.83333333333333,2.16666666666667,3,1
"1933","R_334hZ5uzW64Q7eS","correction","false","herd",50,33,40,3.16666666666667,1.83333333333333,2.16666666666667,3,1
"1934","R_334hZ5uzW64Q7eS","correction","true","herd",50,50,50,3.16666666666667,1.83333333333333,2.16666666666667,3,1
"1935","R_33d0zXf3XXUBGUK","correction","none","asymp",100,100,100,1.83333333333333,3.66666666666667,1.5,1.33333333333333,1
"1936","R_33d0zXf3XXUBGUK","correction","false","asymp",0,0,0,1.83333333333333,3.66666666666667,1.5,1.33333333333333,1
"1937","R_33d0zXf3XXUBGUK","correction","true","asymp",100,80,60,1.83333333333333,3.66666666666667,1.5,1.33333333333333,1
"1938","R_33eZqbHNhzVJTeF","misinfo","none","herd",86,82,79,2.5,3.83333333333333,3.33333333333333,4.16666666666667,1
"1939","R_33eZqbHNhzVJTeF","misinfo","false","herd",86,69,42,2.5,3.83333333333333,3.33333333333333,4.16666666666667,1
"1940","R_33eZqbHNhzVJTeF","misinfo","true","herd",51,59,42,2.5,3.83333333333333,3.33333333333333,4.16666666666667,1
"1941","R_33jzFX2fpYo1Wn9","misinfo","none","rust",10,2,6,2.83333333333333,2.66666666666667,2,3.66666666666667,0.5
"1942","R_33jzFX2fpYo1Wn9","misinfo","false","rust",32,23,35,2.83333333333333,2.66666666666667,2,3.66666666666667,0.5
"1943","R_33jzFX2fpYo1Wn9","misinfo","true","rust",37,27,26,2.83333333333333,2.66666666666667,2,3.66666666666667,0.5
"1944","R_33r0oBLKrs3WOGr","misinfo","none","herd",96,96,28,1.33333333333333,2,1.66666666666667,3.83333333333333,1
"1945","R_33r0oBLKrs3WOGr","misinfo","false","herd",20,21,0,1.33333333333333,2,1.66666666666667,3.83333333333333,1
"1946","R_33r0oBLKrs3WOGr","misinfo","true","herd",100,100,90,1.33333333333333,2,1.66666666666667,3.83333333333333,1
"1947","R_33vXXgoLUMZOuVs","correction","none","brain",62,62,55,3.5,3.5,2.66666666666667,5.33333333333333,1
"1948","R_33vXXgoLUMZOuVs","correction","false","brain",82,79,60,3.5,3.5,2.66666666666667,5.33333333333333,1
"1949","R_33vXXgoLUMZOuVs","correction","true","brain",77,83,82,3.5,3.5,2.66666666666667,5.33333333333333,1
"1950","R_33yFZvo8A5bKdj7","debunk","none","ive",73,67,38,2.66666666666667,5.16666666666667,1.66666666666667,4.33333333333333,0.5
"1951","R_33yFZvo8A5bKdj7","debunk","none","ive",50,50,59,2.66666666666667,5.16666666666667,1.66666666666667,4.33333333333333,0.5
"1952","R_33yFZvo8A5bKdj7","debunk","false","ive",55,53,50,2.66666666666667,5.16666666666667,1.66666666666667,4.33333333333333,0.5
"1953","R_33yFZvo8A5bKdj7","debunk","true","ive",62,66,40,2.66666666666667,5.16666666666667,1.66666666666667,4.33333333333333,0.5
"1954","R_3CDfpFX9BGMuogg","correction","none","asymp",100,100,100,1.83333333333333,2.33333333333333,1.66666666666667,4,1
"1955","R_3CDfpFX9BGMuogg","correction","false","asymp",0,0,0,1.83333333333333,2.33333333333333,1.66666666666667,4,1
"1956","R_3CDfpFX9BGMuogg","correction","true","asymp",100,100,100,1.83333333333333,2.33333333333333,1.66666666666667,4,1
"1957","R_3CHDAwhUQQGwfPq","misinfo","none","asp",53,46,40,3.66666666666667,1.66666666666667,3,3,1
"1958","R_3CHDAwhUQQGwfPq","misinfo","false","asp",39,33,31,3.66666666666667,1.66666666666667,3,3,1
"1959","R_3CHDAwhUQQGwfPq","misinfo","true","asp",56,56,55,3.66666666666667,1.66666666666667,3,3,1
"1960","R_3CT1ShCcMLqk6Sg","misinfo","none","rust",25,25,25,3,3.83333333333333,2.5,3,1
"1961","R_3CT1ShCcMLqk6Sg","misinfo","false","rust",50,35,50,3,3.83333333333333,2.5,3,1
"1962","R_3CT1ShCcMLqk6Sg","misinfo","true","rust",70,80,100,3,3.83333333333333,2.5,3,1
"1963","R_3CU6LckbzOAexlY","correction","none","brain",52,44,8,3.66666666666667,2,2.16666666666667,4.83333333333333,1
"1964","R_3CU6LckbzOAexlY","correction","false","brain",64,61,94,3.66666666666667,2,2.16666666666667,4.83333333333333,1
"1965","R_3CU6LckbzOAexlY","correction","true","brain",51,51,87,3.66666666666667,2,2.16666666666667,4.83333333333333,1
"1966","R_3D2zY2pqgG2WtQU","correction","none","herd",70,60,40,2.83333333333333,3.83333333333333,2.83333333333333,3.5,1
"1967","R_3D2zY2pqgG2WtQU","correction","false","herd",38,25,92,2.83333333333333,3.83333333333333,2.83333333333333,3.5,1
"1968","R_3D2zY2pqgG2WtQU","correction","true","herd",74,80,62,2.83333333333333,3.83333333333333,2.83333333333333,3.5,1
"1969","R_3D6dhG3b2dqoZLF","correction","none","herd",63,31,51,2.66666666666667,3.16666666666667,2,3.33333333333333,1
"1970","R_3D6dhG3b2dqoZLF","correction","false","herd",33,13,17,2.66666666666667,3.16666666666667,2,3.33333333333333,1
"1971","R_3D6dhG3b2dqoZLF","correction","true","herd",60,59,58,2.66666666666667,3.16666666666667,2,3.33333333333333,1
"1972","R_3D7uwHK4kLzwmdH","misinfo","none","rust",0,0,0,2.83333333333333,2.16666666666667,2.5,4,1
"1973","R_3D7uwHK4kLzwmdH","misinfo","false","rust",0,0,0,2.83333333333333,2.16666666666667,2.5,4,1
"1974","R_3D7uwHK4kLzwmdH","misinfo","true","rust",100,100,100,2.83333333333333,2.16666666666667,2.5,4,1
"1975","R_3D8yLTrkFcvPh6W","misinfo","none","rust",26,19,82,2.16666666666667,3.16666666666667,2.33333333333333,2.66666666666667,1
"1976","R_3D8yLTrkFcvPh6W","misinfo","false","rust",26,25,40,2.16666666666667,3.16666666666667,2.33333333333333,2.66666666666667,1
"1977","R_3D8yLTrkFcvPh6W","misinfo","true","rust",82,82,71,2.16666666666667,3.16666666666667,2.33333333333333,2.66666666666667,1
"1978","R_3DteCI7k5FxhPTq","correction","none","brain",50,50,50,2.5,2.66666666666667,3.5,3.83333333333333,1
"1979","R_3DteCI7k5FxhPTq","correction","false","brain",70,16,43,2.5,2.66666666666667,3.5,3.83333333333333,1
"1980","R_3DteCI7k5FxhPTq","correction","true","brain",58,41,63,2.5,2.66666666666667,3.5,3.83333333333333,1
"1981","R_3EMDYkTEbZZQzM9","misinfo","none","rust",50,58,50,2.5,2.66666666666667,1.5,4.16666666666667,1
"1982","R_3EMDYkTEbZZQzM9","misinfo","false","rust",30,60,50,2.5,2.66666666666667,1.5,4.16666666666667,1
"1983","R_3EMDYkTEbZZQzM9","misinfo","true","rust",50,67,51,2.5,2.66666666666667,1.5,4.16666666666667,1
"1984","R_3EMrUviygI47NZg","debunk","none","herd",81,82,91,3.5,5,3.83333333333333,5,1
"1985","R_3EMrUviygI47NZg","debunk","none","herd",50,40,81,3.5,5,3.83333333333333,5,1
"1986","R_3EMrUviygI47NZg","debunk","false","herd",25,29,24,3.5,5,3.83333333333333,5,1
"1987","R_3EMrUviygI47NZg","debunk","true","herd",73,62,59,3.5,5,3.83333333333333,5,1
"1988","R_3Ea2jP6oz9Zra1J","misinfo","none","rust",9,9,0,1.5,2,1.16666666666667,1.83333333333333,1
"1989","R_3Ea2jP6oz9Zra1J","misinfo","false","rust",0,0,0,1.5,2,1.16666666666667,1.83333333333333,1
